"","track.id","track.name","danceability","energy","speechiness","liveness","valence"
"512","6g5aFo8FsHjl47LGaHoGaR","So Small (writing session worktape 1/24/07)",0.53,0.445,0.0275,0.112,0.217
"513","6gTRjSKPok0vqeP7yEqmYU","It Won't Be Long Now",0.588,0.389,0.118,0.149,0.46
"514","6HJizCbaqaEQG1eLjn341Z","Hurtless",0.37,0.559,0.0526,0.121,0.316
"515","6hv7BNBgKYdBslWup3n13x","Studio 6",0.498,0.208,0.0343,0.0977,0.125
"516","6j0wBBAP3hMe4t1Ymj7GIe","Audition (The Fools Who Dream)",0.344,0.157,0.0457,0.351,0.313
"517","6ja6rwUZNNfk07xqaiKyTS","Honeymoon Avenue",0.573,0.701,0.0385,0.0866,0.427
"518","6kcjWJyJP8kuboC4VHadE3","Keep Me Coming",0.798,0.666,0.117,0.108,0.832
"519","6klpXs2uAjagnZMFkt4qkl","I See the Light - From ""Tangled"" / Soundtrack Version",0.281,0.139,0.0305,0.0725,0.169
"520","6KRHMYPIWRgFWlXPgqO2Fp","Cabinet Battle #2",0.753,0.539,0.537,0.353,0.519
"521","6KUJzN97ZFi3kcjlJFL9Ee","Your Ghost",0.781,0.568,0.0596,0.0992,0.569
"522","6lsFGDo1IEEPFKh94c9kFe","Blow Us All Away",0.82,0.451,0.461,0.563,0.665
"523","6LtHYDgYHRCHoKK3snfr2w","I’m Tired (with Zendaya) - Bonus Track",0.375,0.133,0.0352,0.0695,0.192
"524","6mDoM5FGbr1Or5nY9pTnLy","Question",0.635,0.496,0.0936,0.121,0.373
"525","6nkcPGa0sr24NFCc5l5UjE","If I Could Tell Her",0.584,0.312,0.0405,0.152,0.455
"526","6nMDb1V8J9mKt8pMgOpWe2","96,000 - Radio Edit",0.724,0.53,0.213,0.141,0.679
"527","6nUhDYgFdSWWIWnN0Mwq9G","Everything Changes",0.338,0.388,0.0328,0.0976,0.184
"528","6ocbgoVGwYJhOv1GgI9NsF","7 rings",0.778,0.317,0.334,0.0881,0.327
"529","6OcCk1dbAb7XNHsC098oEM","I Quit Drinking",0.607,0.418,0.0363,0.182,0.386
"530","6oF8ueLn5hIl4PRp17sxW6","That Would Be Enough",0.499,0.2,0.0355,0.115,0.185
"531","6OG1S805gIrH5nAQbEOPY3","You'll Be Back",0.607,0.466,0.0578,0.135,0.434
"532","6OSTrvIX8JXxRxFT4C9y0J","Breathe",0.397,0.242,0.0663,0.106,0.144
"533","6OY8871DO2UG40auifzybc","Medley: Stay / Let's Hang On / Opus 17 (Don't You Worry 'Bout Me / Bye, Bye, Baby)",0.566,0.801,0.0786,0.189,0.556
"534","6p7jXaTJdpzGWnOJoK2jYr","Meet Me Inside",0.732,0.643,0.474,0.363,0.644
"535","6PCUP3dWmTjcTtXY02oFdT","Castle on the Hill",0.461,0.834,0.0989,0.14,0.471
"536","6PFoEnjp0PAe5siGswjH9i","Dancing's Not a Crime",0.526,0.891,0.0482,0.375,0.804
"537","6pOp76OC9X0HNwqs4hMb8G","Water Guns",0.627,0.533,0.0766,0.135,0.279
"538","6qEpugUrdNrhhPKedT6Kqz","Big Girls Don't Cry",0.9,0.87,0.0956,0.0816,0.901
"539","6qhdbqcMQ5l2OgX64Keggv","Let's Roll",0.451,0.705,0.129,0.318,0.37
"540","6Qzocyx8YIExWGSpoggwQ7","Better People to Leave on Read",0.605,0.435,0.145,0.355,0.761
"541","6r3JPmyGO3Gbpyx1FD5txL","Say Love",0.752,0.454,0.0632,0.355,0.533
"542","6rlgy1boD69A3mcV7VzPRL","You're Nobody 'Til Somebody Loves You",0.418,0.925,0.0926,0.0773,0.596
"543","6rZOWfHtSXR3Mas9Mv8tBN","Wonder",0.722,0.497,0.107,0.105,0.561
"544","6SHI6STEW51cQkAXBRpLNj","Your Obedient Servant",0.736,0.37,0.502,0.042,0.619
"545","6sHxpnCerm9M6A5zaFFNfs","Gone",0.317,0.545,0.0469,0.116,0.14
"546","6Tspdrx4jMi0tkUaPliTru","Working My Way Back to You",0.753,0.942,0.0536,0.102,0.556
"547","6UiQFxMYJgILcLTjLrO0OQ","Seventeen",0.612,0.743,0.0442,0.319,0.347
"548","6UlVoivrSMVoyhdc5S2tVk","Midnight Moon",0.681,0.484,0.0563,0.115,0.646
"549","6uUE5S0ZYveiVxl05XIH7G","Revenge Party",0.525,0.702,0.365,0.217,0.653
"550","6VChVf3NAbBtJzvSVEwqJ3","How Far I'll Go - From ""Moana""",0.179,0.274,0.0336,0.318,0.0987
"551","6vCN2bUeTaBVPi3Q0P9uaB","My Eyes Adored You",0.545,0.423,0.0433,0.093,0.175
"552","6Vigp41BietH0WoFZ52JI5","All We Do",0.59,0.242,0.0516,0.0906,0.366
"553","6voBTDZSeVXnqtRt5JviYE","One Boy",0.174,0.215,0.031,0.142,0.229
"554","6WBTeFDEfAJbaSUUc1V1xQ","Lost In Japan",0.736,0.738,0.358,0.107,0.404
"555","6wpUNL6pvnzjehb8Az0jmt","Thinking About",0.433,0.332,0.0362,0.0987,0.277
"556","6Wxx1jXr6EyGdt8RuYFzvj","Letting Someone Go",0.543,0.117,0.0389,0.147,0.395
"557","6WYHJTCeO3kyRfRmQW9enw","Requiem",0.409,0.404,0.0285,0.132,0.288
"558","6Wz9rIfo9tOBcVCd1Mo7F7","Twenty Something",0.641,0.589,0.0275,0.208,0.11
"559","6XQHlsNu6so4PdglFkJQRJ","City Of Stars - From ""La La Land"" Soundtrack",0.492,0.116,0.0379,0.0889,0.434
"560","6XxqRhAaruObqx8ComY0H0","Carnaval Del Barrio",0.583,0.575,0.353,0.314,0.615
"561","6Yjn95BWaCS4U2s6zKSrOS","Inútil",0.475,0.292,0.128,0.121,0.0917
"562","6YoYLN155MLavQcl3bHmvY","The Boys Are Back",0.706,0.915,0.0535,0.0343,0.872
"563","6YXG34IWbilypPwjBTOrUC","Can I Have This Dance",0.555,0.619,0.0296,0.265,0.426
"564","6zJznQATy5aYSduaMgHIxA","Heartthrob",0.728,0.687,0.05,0.0911,0.936
"565","6zO4pij8tx6UbLVVXWNKa4","Wagon Wheel",0.661,0.7,0.0554,0.187,0.597
"566","70khXICDeTTxgYtw3EysKH","sweetener",0.721,0.459,0.032,0.212,0.46
"567","70RecAVg5QudOXfJs64sM5","Planetarium",0.248,0.142,0.0379,0.548,0.0439
"568","70yB5LLhhedUJfoat3cOYo","Backup Sessions",0.485,0.522,0.0893,0.209,0.588
"569","71OvX5NNLrmz7rpq1ANTQn","Daddy Lessons",0.643,0.503,0.216,0.349,0.598
"570","71SidvkT6LCBHRZI858TsQ","Absolutely Smitten",0.667,0.663,0.0346,0.703,0.507
"571","72I5gb06T9KIESon4AWY8S","Lock Me Up",0.687,0.857,0.034,0.467,0.68
"572","72jGj8k9C7DIQesDYenUT3","Burnin' Up",0.667,0.954,0.0817,0.331,0.807
"573","72w8ICCC2kY8imA2Z6RusB","The Way You Make Me Feel",0.714,0.393,0.054,0.0841,0.607
"574","732Sqj2piYPhdMPENP4axz","Easy Love",0.745,0.481,0.054,0.0808,0.229
"575","733tju3KUeatsbjcTRQ04i","Yorktown (The World Turned Upside Down)",0.76,0.883,0.25,0.727,0.51
"576","73B6PiZ2UDUss37GmbI5cQ","Suddenly Strangers",0.548,0.592,0.0352,0.16,0.327
"577","74HDdbE5v7eMS1f6ogMjhu","I Hear The Day Has Come",0.41,0.146,0.0319,0.0864,0.174
"578","74lmz9vAlaT7VyVrM5QLLD","Move On",0.578,0.589,0.0408,0.15,0.274
"579","762K1h8yVV5IgAVuEMpqfZ","Epilogue",0.408,0.27,0.0438,0.516,0.14
"580","76vMKwFtdDDCLcM6zXybjB","Say Amen (Saturday Night)",0.491,0.867,0.103,0.458,0.602
"581","779UN3kabApm2zfqX549vf","when was it over? (feat. Sam Hunt)",0.626,0.453,0.0306,0.0904,0.494
"582","77EipMYqP1rGvotKd6i5E3","The Rain",0.538,0.282,0.0633,0.374,0.201
"583","77IRyrOkpKBIlNQu59zdvX","Can't Take My Eyes off of You - From ""Jersey Boys""",0.692,0.794,0.11,0.138,0.464
"584","78eouBKVRyhbSzJwChr6QM","Don't Hurt Yourself (feat. Jack White)",0.614,0.686,0.21,0.184,0.645
"585","78vw2AVSMEtqDTuFoySuv8","Peculiar and Beautiful",0.41,0.34,0.104,0.0738,0.518
"586","79ZC7mOJCR4YjJ24wuaunx","dear parents",0.385,0.274,0.0442,0.127,0.24
"587","7a9udNo0GU97xnMAkjLdmE","Sick of Losing Soulmates",0.519,0.275,0.0383,0.356,0.113
"588","7aBxcRw77817BrkdPChAGY","Freedom (feat. Kendrick Lamar)",0.437,0.803,0.305,0.683,0.406
"589","7aftSOGSOpSoIlVAQVBb71","Break Up In A Small Town",0.579,0.776,0.173,0.239,0.434
"590","7ahhev2IIbivmkRqLjm7g3","Blackout",0.587,0.667,0.0497,0.0778,0.453
"591","7Ak3h69T8UqQLFjo0qBKYK","Fantasy (feat. Amber Liu)",0.812,0.86,0.197,0.0325,0.646
"592","7b2boextDf0DimJSN0TcLp","Get Down - Acoustic",0.406,0.485,0.036,0.102,0.558
"593","7b87wnvA8DAdHae3UK38Az","6/10",0.471,0.152,0.0335,0.0981,0.0561
"594","7BbtvJqWnQRt8gSrWbUVym","Only Us",0.467,0.346,0.0271,0.102,0.243
"595","7BKLCZ1jbUBVqRi2FVlTVw","Closer",0.748,0.524,0.0338,0.111,0.661
"596","7BlRb7kBQxl2qxQBq6JBSB","Supposed",0.374,0.81,0.0807,0.131,0.108
"597","7CBrUf50mf2IqcRZla38by","She Used to Be Mine",0.606,0.223,0.0356,0.115,0.132
"598","7COXchtUOMd6uIT6HvmRaI","i'm so tired...",0.599,0.733,0.203,0.242,0.534
"599","7cyKrN1y4q59bc1gJX3QEG","Start A Fire",0.532,0.832,0.0535,0.766,0.314
"600","7D1Lf7N7AtCuEq5PGJtIPz","The Reynolds Pamphlet",0.751,0.573,0.226,0.129,0.538
"601","7EqpEBPOohgk7NnKvBGFWo","Wait for It",0.543,0.473,0.157,0.0922,0.519
"602","7Er5mOX9HNLnRvnCdZ0IGp","Crash",0.567,0.722,0.225,0.239,0.718
"603","7EsSVPxaYoAZjQwhspJBs2","Who Lives, Who Dies, Who Tells Your Story",0.353,0.326,0.0901,0.0904,0.156
"604","7ETCUCheWrp9y0k3zaoCNq","Sunrise",0.389,0.143,0.0411,0.136,0.13
"605","7F1CiKqrY44kh5cDqwHOnx","Love Is Gone - Acoustic",0.541,0.153,0.0303,0.16,0.359
"606","7FIrk5lA1IalpZ3OtieeC8","Good For You",0.627,0.709,0.0726,0.242,0.791
"607","7FLpaXPZHwXkhgH2gK1VWb","The Way I Feel Inside - From ""Sing"" Original Motion Picture Soundtrack",0.537,0.0999,0.0476,0.123,0.395
"608","7FLQuyyCaIrBRqNt5l83U4","Reforget",0.44,0.469,0.112,0.169,0.225
"609","7g58rb2dFDCvcmLBwpHR9F","(Fuck A) Silver Lining",0.577,0.939,0.108,0.24,0.714
"610","7gHs73wELdeycvS48JfIos","Faded",0.589,0.651,0.0306,0.111,0.166
"611","7GLvGlqdg2ocugG4G5ih4I","Bigger Than Love",0.572,0.64,0.029,0.21,0.376
"612","7gXjNlZlfP1GXRH1WvyuE2","The End",0.176,0.0465,0.0401,0.0493,0.216
"613","7HJYV8R7fBaXGCuTlhEhE8","Beggin'",0.742,0.825,0.0561,0.113,0.393
"614","7hlhojpax9zg2FNdBLY5ox","Because I Had You",0.879,0.338,0.106,0.312,0.69
"615","7HUCGA1RG6zO68rpcn2s3J","Why Don't We Just",0.713,0.662,0.14,0.0977,0.794
"616","7iUkK8yFqMoqIp4Q2hBPKZ","The Edge Of Glory",0.588,0.901,0.0809,0.0923,0.502
"617","7j6WffpdiUX1S9WUu7tXyo","Pomegranate Seeds",0.718,0.868,0.0995,0.141,0.557
"618","7KHT9zexpmqYyxQVLJ5uts","Instrumental",0.211,0.11,0.0374,0.156,0.0981
"619","7kyTShMdMLi45EGFaDBp5E","Good Girl",0.628,0.845,0.0684,0.19,0.717
"620","7lj2qQiCXTbapfGJ9rJtA3","Come Together",0.539,0.578,0.0426,0.111,0.431
"621","7LJOfS8evyKfP8Fl5rdZXw","Cop Car",0.606,0.599,0.034,0.0664,0.178
"622","7M2UiRCmybJ5fuT7Wc2iDR","Damage",0.483,0.424,0.0671,0.311,0.189
"623","7m9XR7FquXLP1FewdAcNS9","Guns and Ships",0.72,0.666,0.328,0.0844,0.383
"624","7MtFSqydPEcQwM8DUrRzYd","Deny U",0.508,0.611,0.22,0.118,0.492
"625","7oAraczbemGSNWqnbkU87R","Too Good At Goodbyes",0.515,0.378,0.065,0.172,0.536
"626","7oAuqs6akGnPU3Tb00ZmyM","All Night",0.574,0.573,0.085,0.0933,0.626
"627","7oIulbJzf0hyytjsf5aUH0","Wish You Were Here",0.518,0.703,0.119,0.25,0.687
"628","7oowrTZAVVCIlGJd42w0hk","Enough",0.839,0.464,0.0979,0.151,0.733
"629","7oUjf3UvLJbRelKiDip47v","These Are The Lies",0.462,0.704,0.0318,0.108,0.503
"630","7p7ogqHrCofMhzLQUJulvn","Wasted",0.535,0.788,0.0351,0.0755,0.285
"631","7qfoq1JFKBUEIvhqOHzuqX","Non-Stop",0.77,0.482,0.351,0.223,0.441
"632","7rLDARtJALM7QdiJDMXW7m","Pray You Catch Me",0.25,0.215,0.037,0.401,0.0746
"633","7sBzLIvCknMuaSssdRqihX","Alive",0.258,0.62,0.0501,0.339,0.199
"634","7sPcz0XlmcxQnd3rK45fOx","Sleep Deprivation",0.588,0.412,0.0613,0.134,0.302
"635","7u6DMPznGbpziuEgCE0JGQ","get well soon",0.604,0.449,0.0353,0.0932,0.528
"636","7vU9VpbmB4ZoztAigpXLlJ","Finale",0.423,0.0919,0.0353,0.0931,0.414
"637","7w45f9uLSXE56Bezwjdl8B","Slip Away",0.553,0.556,0.0296,0.112,0.0585
"638","7xnaADt0U0YhVbpW4ukxto","How You Feeling?",0.795,0.814,0.0331,0.0569,0.62
"639","7xVSDVhCMiKxviWlNOKG61","Perfect",0.43,0.303,0.0289,0.158,0.419
"640","7z4mcKCYFPgqFeYS5mNyTB","No Me Diga",0.601,0.449,0.358,0.13,0.78
